   NAME            RA               DEC                   LII                 BII                 FLUX_8GHZ            FLUX_8GHZ_ERR         BZCAT_NAME       OTHER_NAME     
  1928-698 ,   293.379833     ,  -69.7163650     ,    325.98388672     ,   -29.411127090     ,   0.44400000572     ,   0.19200000167     ,  5BZQJ1933-6942 ,  5BZQJ1933-6942 , 
  1326-697 ,   202.546153     ,  -70.0536330     ,    306.52786255     ,   -7.7355432510     ,   0.16300000250     ,   0.52999999374E-01 ,                 ,  3FGL J1330.1-7 , 
  1036-697 ,   159.618940     ,  -70.0524150     ,    292.22622681     ,   -10.224782944     ,   0.30599999428     ,   0.79000003636E-01 ,                 ,                 , 
  1659-697 ,   256.289566     ,  -69.8182900     ,    321.96173096     ,   -17.329368591     ,   0.16699999571     ,   0.12700000405     ,                 ,                 , 
  1143-696 ,   176.473434     ,  -69.9004990     ,    297.58642578     ,   -7.9649071693     ,   0.87900000811     ,   0.27799999714     ,  5BZQJ1145-6954 ,  5BZQJ1145-6954 , 
  2225-694 ,   337.250736     ,  -69.1750760     ,    319.33380127     ,   -43.526268005     ,   0.26600000262     ,   0.86000002921E-01 ,                 ,    PKS 2225-694 , 
  1935-692 ,   295.106367     ,  -69.1324920     ,    326.64724731     ,   -30.025220871     ,   0.77600002289     ,   0.20399999619     ,                 ,                 , 
  0744-691 ,   116.084973     ,  -69.3186550     ,    281.47540283     ,   -20.828142166     ,   0.15000000596     ,   0.61000000685E-01 ,                 ,    2MASS J07443 , 
  2109-690 ,   318.555858     ,  -68.8506290     ,    324.72531128     ,   -38.233276367     ,   0.15299999714     ,   0.52000001073E-01 ,  5BZQJ2114-6851 ,  5BZQJ2114-6851 , 
  2030-689 ,   308.953652     ,  -68.7760670     ,    326.25021362     ,   -34.988765717     ,   0.60500001907     ,   0.47699999809     ,  5BZQJ2035-6846 ,  5BZQJ2035-6846 , 
  0021-686 ,   6.02801200     ,  -68.3484960     ,    306.48629761     ,   -48.883098602     ,   0.23499999940     ,   0.75999997556E-01 ,                 ,                 , 
  2353-686 ,   359.002839     ,  -68.3342980     ,    310.30764771     ,   -48.308731079     ,    1.0219999552     ,    1.0190000534     ,  5BZQJ2356-6820 ,  5BZQJ2356-6820 , 
  1236-684 ,   189.944381     ,  -68.7585810     ,    302.16000366     ,   -6.1735873222     ,   0.22599999607     ,   0.26600000262     ,                 ,                 , 
  1541-684 ,   236.684750     ,  -68.6249620     ,    318.08737183     ,   -11.390271187     ,   0.18000000715     ,   0.26000000536E-01 ,  5BZBJ1546-6837 ,  5BZBJ1546-6837 , 
  1528-684 ,   233.393701     ,  -68.6221260     ,    317.12503052     ,   -10.651083946     ,   0.24400000274     ,   0.32999999821E-01 ,                 ,                 , 
  0118-684 ,   19.9242380     ,  -68.1597650     ,    298.65878296     ,   -48.981304169     ,   0.26800000668     ,   0.12200000137     ,                 ,                 , 
  0715-684 ,   108.789580     ,  -68.4995080     ,    279.69403076     ,   -23.024065018     ,   0.22100000083     ,   0.99999997765E-02 ,                 ,    PMN J0715-68 , 
  2300-683 ,   345.931519     ,  -68.1270680     ,    316.84432983     ,   -46.347633362     ,    1.9680000544     ,   0.40799999237     ,  5BZQJ2303-6807 ,  5BZQJ2303-6807 , 
  2205-683 ,   332.245907     ,  -68.1070140     ,    322.09655762     ,   -42.889751434     ,   0.28099998832     ,   0.10599999875     ,                 ,                 , 
  0218-683 ,   34.9238630     ,  -68.1050670     ,    290.80996704     ,   -47.095504761     ,   0.20499999821     ,   0.43999999762E-01 ,                 ,                 , 
  2146-682 ,   327.555794     ,  -68.0473360     ,    323.55618286     ,   -41.511547089     ,   0.17499999702     ,   0.57999998331E-01 ,  5BZQJ2150-6802 ,  5BZQJ2150-6802 , 
  1133-681 ,   174.008742     ,  -68.4516170     ,    296.35131836     ,   -6.7962632179     ,   0.48300001025     ,   0.27399998903     ,                 ,   3FGL J1136.6- , 
